timestamp,hour,day_of_week,baseline_demand,weather,traffic,event,total_demand,optimal_price
15-10-2024 09:00,9,1,24,2,52,0,17,3.96
15-10-2024 10:00,10,1,13,1,45,0,16,4.32
15-10-2024 11:00,11,1,13,0,89,0,15,3.53
15-10-2024 12:00,12,1,13,0,7,0,13,3.67
15-10-2024 13:00,13,1,9,1,67,0,11,2.81
15-10-2024 14:00,14,1,16,0,60,0,16,3.46
15-10-2024 15:00,15,1,9,0,6,0,9,3.19
15-10-2024 16:00,16,1,23,0,57,0,23,4.25
15-10-2024 17:00,17,1,23,1,61,0,28,4.45
15-10-2024 18:00,18,1,37,1,53,0,44,6.16
15-10-2024 19:00,19,1,17,0,17,0,17,3.32
15-10-2024 20:00,20,1,9,0,61,0,9,2.87
15-10-2024 21:00,21,1,18,2,65,1,35,5.68
15-10-2024 22:00,22,1,2,0,48,0,2,2
15-10-2024 23:00,23,1,2,2,92,0,2,2.5
16-10-2024 00:00,0,2,4,1,72,0,5,3.01
16-10-2024 01:00,1,2,4,0,5,0,4,2.62
16-10-2024 02:00,2,2,6,0,35,0,6,2.08
16-10-2024 03:00,3,2,2,0,80,0,2,3.16
16-10-2024 04:00,4,2,5,2,41,0,4,2.18
16-10-2024 05:00,5,2,20,2,16,0,14,3.31
16-10-2024 06:00,6,2,19,0,24,0,19,3.61
16-10-2024 07:00,7,2,20,0,83,0,23,5.04
16-10-2024 08:00,8,2,24,1,31,0,29,3.93
16-10-2024 09:00,9,2,29,0,52,0,29,4.46
16-10-2024 10:00,10,2,22,0,12,0,22,4.41
16-10-2024 11:00,11,2,20,1,68,0,24,4.59
16-10-2024 12:00,12,2,18,1,91,0,25,4.56
16-10-2024 13:00,13,2,16,0,11,0,16,4.32
16-10-2024 14:00,14,2,13,0,39,0,13,2.83
16-10-2024 15:00,15,2,9,0,2,0,9,2.43
16-10-2024 16:00,16,2,33,0,67,0,33,5.69
16-10-2024 17:00,17,2,33,0,52,0,33,4.74
16-10-2024 18:00,18,2,28,0,7,0,28,4.74
16-10-2024 19:00,19,2,10,0,9,0,10,4.11
16-10-2024 20:00,20,2,9,0,39,0,9,2.98
16-10-2024 21:00,21,2,15,0,87,0,17,3.34
16-10-2024 22:00,22,2,6,1,60,0,7,2.88
16-10-2024 23:00,23,2,8,0,36,0,8,3.27
17-10-2024 00:00,0,3,5,1,88,0,7,3.27
17-10-2024 01:00,1,3,7,2,45,0,5,2.06
17-10-2024 02:00,2,3,4,0,67,0,4,2.42
17-10-2024 03:00,3,3,3,0,89,0,3,2.05
17-10-2024 04:00,4,3,3,0,98,0,3,2.71
17-10-2024 05:00,5,3,20,2,12,0,14,3.82
17-10-2024 06:00,6,3,17,0,68,0,17,3.76
17-10-2024 07:00,7,3,32,1,44,0,38,5.61
17-10-2024 08:00,8,3,26,0,79,0,26,4.16
17-10-2024 09:00,9,3,23,0,96,0,26,5.14
17-10-2024 10:00,10,3,15,0,48,0,15,2.97
17-10-2024 11:00,11,3,20,0,96,0,23,4.49
17-10-2024 12:00,12,3,17,0,2,0,17,3.71
17-10-2024 13:00,13,3,15,2,55,0,10,2.94
17-10-2024 14:00,14,3,11,0,26,0,11,3.37
17-10-2024 15:00,15,3,11,0,10,0,11,3.41
17-10-2024 16:00,16,3,27,0,39,0,27,4.86
17-10-2024 17:00,17,3,29,0,41,0,29,5.23
17-10-2024 18:00,18,3,36,0,22,0,36,6.4
17-10-2024 19:00,19,3,6,0,70,0,6,2.07
17-10-2024 20:00,20,3,19,0,19,0,19,3.67
17-10-2024 21:00,21,3,25,1,19,0,30,5.57
17-10-2024 22:00,22,3,6,0,93,0,7,3.48
17-10-2024 23:00,23,3,7,2,78,0,5,2.49
18-10-2024 00:00,0,4,4,2,31,0,3,2
18-10-2024 01:00,1,4,2,0,97,0,2,2.38
18-10-2024 02:00,2,4,2,0,76,0,2,2.26
18-10-2024 03:00,3,4,3,1,66,0,4,2.85
18-10-2024 04:00,4,4,4,0,75,0,4,2.33
18-10-2024 05:00,5,4,14,0,39,0,14,3.61
18-10-2024 06:00,6,4,10,0,88,0,12,2
18-10-2024 07:00,7,4,27,0,60,0,27,5.01
18-10-2024 08:00,8,4,17,0,76,0,17,4.04
18-10-2024 09:00,9,4,19,0,13,0,19,4.14
18-10-2024 10:00,10,4,19,0,42,0,19,3.23
18-10-2024 11:00,11,4,18,1,37,0,22,3.5
18-10-2024 12:00,12,4,16,2,97,0,13,3.38
18-10-2024 13:00,13,4,10,2,46,0,7,2.15
18-10-2024 14:00,14,4,26,0,75,0,26,4.14
18-10-2024 15:00,15,4,17,0,93,0,20,3.89
18-10-2024 16:00,16,4,38,0,4,0,38,4.74
18-10-2024 17:00,17,4,42,0,51,0,42,6.67
18-10-2024 18:00,18,4,26,2,57,0,18,3.85
18-10-2024 19:00,19,4,11,0,31,0,11,4.03
18-10-2024 20:00,20,4,15,0,28,0,15,3.48
18-10-2024 21:00,21,4,20,0,27,0,20,3.8
18-10-2024 22:00,22,4,5,1,36,0,6,3.2
18-10-2024 23:00,23,4,7,0,42,0,7,2.39
19-10-2024 00:00,0,5,4,0,22,0,4,2.4
19-10-2024 01:00,1,5,2,2,74,0,1,2.5
19-10-2024 02:00,2,5,4,0,44,0,4,2.5
19-10-2024 03:00,3,5,5,0,54,0,5,2.14
19-10-2024 04:00,4,5,4,2,82,0,3,2
19-10-2024 05:00,5,5,13,0,31,0,13,2.75
19-10-2024 06:00,6,5,17,1,32,0,20,3.8
19-10-2024 07:00,7,5,23,0,17,0,23,5.04
19-10-2024 08:00,8,5,26,0,92,0,30,5.29
19-10-2024 09:00,9,5,26,0,80,0,26,4.2
19-10-2024 10:00,10,5,18,0,20,0,18,4.15
19-10-2024 11:00,11,5,25,0,35,0,25,5.35
19-10-2024 12:00,12,5,18,0,0,0,18,3.3
19-10-2024 13:00,13,5,18,0,33,0,18,3.82
19-10-2024 14:00,14,5,19,0,70,0,19,3.39
19-10-2024 15:00,15,5,14,0,78,0,14,3.79
19-10-2024 16:00,16,5,31,2,7,0,22,4.03
19-10-2024 17:00,17,5,34,1,60,0,41,6.05
19-10-2024 18:00,18,5,22,0,91,0,25,4.76
19-10-2024 19:00,19,5,15,1,42,0,18,3.97
19-10-2024 20:00,20,5,13,1,13,0,16,3.14
19-10-2024 21:00,21,5,10,0,52,0,10,2.36
19-10-2024 22:00,22,5,2,0,71,0,2,2.31
19-10-2024 23:00,23,5,3,0,67,0,3,2.62
20-10-2024 00:00,0,6,5,0,45,0,5,2.38
20-10-2024 01:00,1,6,2,0,55,0,2,2
20-10-2024 02:00,2,6,3,2,79,0,2,2.19
20-10-2024 03:00,3,6,7,1,98,0,10,2.52
20-10-2024 04:00,4,6,7,2,21,0,5,2.46
20-10-2024 05:00,5,6,16,0,4,0,16,3.57
20-10-2024 06:00,6,6,11,0,8,0,11,3.05
20-10-2024 07:00,7,6,26,0,32,0,26,4.38
20-10-2024 08:00,8,6,28,0,63,0,28,5.51
20-10-2024 09:00,9,6,35,2,88,0,28,4.77
20-10-2024 10:00,10,6,17,2,82,0,14,2.2
20-10-2024 11:00,11,6,16,0,66,0,16,3.45
20-10-2024 12:00,12,6,13,2,82,0,10,3.61
20-10-2024 13:00,13,6,15,0,68,0,15,4.52
20-10-2024 14:00,14,6,12,0,99,0,14,3.2
20-10-2024 15:00,15,6,13,0,18,0,13,3.31
20-10-2024 16:00,16,6,34,1,12,0,41,5.75
20-10-2024 17:00,17,6,38,0,63,0,38,5.07
20-10-2024 18:00,18,6,19,0,37,0,19,3.38
20-10-2024 19:00,19,6,16,0,70,0,16,4.15
20-10-2024 20:00,20,6,18,0,19,0,18,4.22
20-10-2024 21:00,21,6,18,0,92,0,21,3.86
20-10-2024 22:00,22,6,1,0,84,0,1,2
20-10-2024 23:00,23,6,1,0,26,0,1,2.43
21-10-2024 00:00,0,0,4,2,20,0,3,2.99
21-10-2024 01:00,1,0,3,1,20,0,4,2
21-10-2024 02:00,2,0,5,0,14,0,5,2.13
21-10-2024 03:00,3,0,0,0,66,0,0,2.19
21-10-2024 04:00,4,0,6,0,26,0,6,2
21-10-2024 05:00,5,0,9,0,43,0,9,2.5
21-10-2024 06:00,6,0,19,0,36,0,19,4.07
21-10-2024 07:00,7,0,16,0,4,0,16,2.95
21-10-2024 08:00,8,0,21,2,7,0,15,2.67
21-10-2024 09:00,9,0,24,0,11,0,24,4.76
21-10-2024 10:00,10,0,22,2,81,0,18,3.17
21-10-2024 11:00,11,0,11,0,40,0,11,4.26
21-10-2024 12:00,12,0,12,0,5,0,12,2.89
21-10-2024 13:00,13,0,20,0,92,0,23,4.74
21-10-2024 14:00,14,0,15,0,51,0,15,2.43
21-10-2024 15:00,15,0,19,0,72,0,19,4.62
21-10-2024 16:00,16,0,37,1,57,0,44,6.42
21-10-2024 17:00,17,0,34,0,88,0,39,6.39
21-10-2024 18:00,18,0,33,0,87,0,38,5.81
21-10-2024 19:00,19,0,14,1,5,0,17,3.47
21-10-2024 20:00,20,0,15,0,32,0,15,3.49
21-10-2024 21:00,21,0,16,2,94,1,40,5.68
21-10-2024 22:00,22,0,3,1,28,0,4,2.49
21-10-2024 23:00,23,0,2,0,95,0,2,2.06
22-10-2024 00:00,0,1,6,0,16,0,6,2.22
22-10-2024 01:00,1,1,3,0,26,0,3,2
22-10-2024 02:00,2,1,4,2,37,0,3,2.4
22-10-2024 03:00,3,1,3,1,96,0,4,2.46
22-10-2024 04:00,4,1,5,0,71,0,5,2.79
22-10-2024 05:00,5,1,13,0,96,0,15,3.22
22-10-2024 06:00,6,1,17,0,27,0,17,3.26
22-10-2024 07:00,7,1,30,1,36,0,36,5.53
22-10-2024 08:00,8,1,23,0,48,0,23,3.78
22-10-2024 09:00,9,1,21,0,41,0,21,5.08
22-10-2024 10:00,10,1,12,1,56,0,14,3.99
22-10-2024 11:00,11,1,17,0,55,0,17,3.34
22-10-2024 12:00,12,1,14,0,11,0,14,2.68
22-10-2024 13:00,13,1,15,0,82,0,17,5.01
22-10-2024 14:00,14,1,23,0,7,0,23,4.77
22-10-2024 15:00,15,1,16,0,42,0,16,3.39
22-10-2024 16:00,16,1,23,0,65,0,23,4.76
22-10-2024 17:00,17,1,37,2,68,0,26,5.1
22-10-2024 18:00,18,1,29,2,44,0,20,3.93
22-10-2024 19:00,19,1,13,0,65,0,13,3.96
22-10-2024 20:00,20,1,21,0,14,0,21,4.05
22-10-2024 21:00,21,1,29,0,0,0,29,5.67
22-10-2024 22:00,22,1,3,0,52,0,3,2.65
22-10-2024 23:00,23,1,5,2,12,0,4,2.5
23-10-2024 00:00,0,2,4,2,56,0,3,2.35
23-10-2024 01:00,1,2,8,0,94,0,9,3
23-10-2024 02:00,2,2,5,0,75,0,5,2
23-10-2024 03:00,3,2,5,0,48,0,5,2.77
23-10-2024 04:00,4,2,7,0,47,0,7,2.11
23-10-2024 05:00,5,2,22,2,28,0,15,3.03
23-10-2024 06:00,6,2,15,0,51,0,15,4
23-10-2024 07:00,7,2,18,1,7,0,22,4
23-10-2024 08:00,8,2,26,1,34,0,31,4.23
23-10-2024 09:00,9,2,23,0,84,0,26,4.96
23-10-2024 10:00,10,2,8,0,53,0,8,3.22
23-10-2024 11:00,11,2,13,0,71,0,13,4.3
23-10-2024 12:00,12,2,13,0,31,0,13,3.06
23-10-2024 13:00,13,2,10,1,51,0,12,2.27
23-10-2024 14:00,14,2,9,1,6,0,11,2
23-10-2024 15:00,15,2,13,0,41,0,13,3.37
23-10-2024 16:00,16,2,32,0,51,0,32,5.76
23-10-2024 17:00,17,2,34,0,73,0,34,4.5
23-10-2024 18:00,18,2,33,0,99,0,38,4.97
23-10-2024 19:00,19,2,15,0,72,1,51,8.24
23-10-2024 20:00,20,2,14,1,43,0,17,4.71
23-10-2024 21:00,21,2,17,0,65,0,17,4.35
23-10-2024 22:00,22,2,4,0,4,0,4,3.15
23-10-2024 23:00,23,2,3,0,72,0,3,2.73
24-10-2024 00:00,0,3,4,0,39,0,4,2
24-10-2024 01:00,1,3,3,0,89,0,3,2.08
24-10-2024 02:00,2,3,4,0,26,0,4,2
24-10-2024 03:00,3,3,3,0,42,0,3,2.15
24-10-2024 04:00,4,3,5,1,80,0,6,2.71
24-10-2024 05:00,5,3,14,1,24,0,17,3.77
24-10-2024 06:00,6,3,10,0,24,0,10,3.38
24-10-2024 07:00,7,3,27,0,34,0,27,4.44
24-10-2024 08:00,8,3,27,2,14,0,19,2.82
24-10-2024 09:00,9,3,22,0,95,0,25,4.99
24-10-2024 10:00,10,3,14,0,92,0,16,4.48
24-10-2024 11:00,11,3,15,1,94,0,21,3.77
24-10-2024 12:00,12,3,25,0,2,0,25,3.99
24-10-2024 13:00,13,3,20,2,14,0,14,2.44
24-10-2024 14:00,14,3,14,1,68,0,17,3.84
24-10-2024 15:00,15,3,16,0,37,0,16,4.09
24-10-2024 16:00,16,3,32,0,85,0,37,5.3
24-10-2024 17:00,17,3,36,0,98,0,41,5.99
24-10-2024 18:00,18,3,26,1,27,0,31,4.95
24-10-2024 19:00,19,3,14,0,33,0,14,3.81
24-10-2024 20:00,20,3,17,0,95,0,20,3.58
24-10-2024 21:00,21,3,10,0,68,0,10,2.36
24-10-2024 22:00,22,3,5,0,23,0,5,2
24-10-2024 23:00,23,3,6,0,28,0,6,2.7
25-10-2024 00:00,0,4,3,0,6,0,3,2.17
25-10-2024 01:00,1,4,8,0,29,0,8,3.63
25-10-2024 02:00,2,4,6,0,13,0,6,2.63
25-10-2024 03:00,3,4,5,0,49,0,5,2.66
25-10-2024 04:00,4,4,5,0,37,0,5,2.14
25-10-2024 05:00,5,4,16,0,19,0,16,2.72
25-10-2024 06:00,6,4,21,0,66,0,21,3.96
25-10-2024 07:00,7,4,34,0,3,0,34,5.09
25-10-2024 08:00,8,4,19,1,85,0,26,5.38
25-10-2024 09:00,9,4,27,0,1,0,27,4.59
25-10-2024 10:00,10,4,18,0,88,0,21,3.85
25-10-2024 11:00,11,4,17,0,12,0,17,4.37
25-10-2024 12:00,12,4,13,0,79,0,13,3.55
25-10-2024 13:00,13,4,12,1,50,0,14,3.42
25-10-2024 14:00,14,4,8,0,58,0,8,3.48
25-10-2024 15:00,15,4,14,0,11,0,14,3.26
25-10-2024 16:00,16,4,35,2,57,0,24,4.01
25-10-2024 17:00,17,4,25,0,34,0,25,4.48
25-10-2024 18:00,18,4,26,0,52,0,26,4.25
25-10-2024 19:00,19,4,19,0,57,0,19,4.08
25-10-2024 20:00,20,4,10,0,59,0,10,2.53
25-10-2024 21:00,21,4,13,1,69,0,16,3.66
25-10-2024 22:00,22,4,1,1,86,0,1,2
25-10-2024 23:00,23,4,3,1,36,0,4,2.47
26-10-2024 00:00,0,5,3,0,63,0,3,2.31
26-10-2024 01:00,1,5,4,0,38,0,4,3.04
26-10-2024 02:00,2,5,2,1,46,0,2,3.04
26-10-2024 03:00,3,5,5,0,26,0,5,2
26-10-2024 04:00,4,5,3,2,86,0,2,2
26-10-2024 05:00,5,5,12,0,68,0,12,3.89
26-10-2024 06:00,6,5,11,0,83,0,13,3.96
26-10-2024 07:00,7,5,26,0,1,0,26,4.63
26-10-2024 08:00,8,5,23,0,39,0,23,4.98
26-10-2024 09:00,9,5,21,0,7,0,21,3.62
26-10-2024 10:00,10,5,20,0,43,0,20,4.17
26-10-2024 11:00,11,5,16,0,26,0,16,3.08
26-10-2024 12:00,12,5,16,1,76,0,19,4.6
26-10-2024 13:00,13,5,12,2,52,0,8,3.22
26-10-2024 14:00,14,5,11,0,52,0,11,3.2
26-10-2024 15:00,15,5,19,0,56,0,19,4.64
26-10-2024 16:00,16,5,40,1,94,0,55,7.76
26-10-2024 17:00,17,5,22,0,35,0,22,4.28
26-10-2024 18:00,18,5,35,1,5,0,42,6.83
26-10-2024 19:00,19,5,7,0,70,0,7,3.45
26-10-2024 20:00,20,5,11,0,15,1,39,5.45
26-10-2024 21:00,21,5,16,1,28,0,19,4.32
26-10-2024 22:00,22,5,5,0,81,0,6,2.55
26-10-2024 23:00,23,5,5,2,94,0,4,2.99
27-10-2024 00:00,0,6,2,1,2,0,2,2
27-10-2024 01:00,1,6,3,0,25,0,3,2
27-10-2024 02:00,2,6,6,0,28,0,6,2.53
27-10-2024 03:00,3,6,3,0,98,0,3,2
27-10-2024 04:00,4,6,6,1,77,0,7,2.03
27-10-2024 05:00,5,6,12,1,95,0,17,3.25
27-10-2024 06:00,6,6,16,0,14,0,16,3.33
27-10-2024 07:00,7,6,22,0,75,0,22,3.46
27-10-2024 08:00,8,6,24,1,36,0,29,4.98
27-10-2024 09:00,9,6,19,0,44,0,19,3.54
27-10-2024 10:00,10,6,10,0,5,0,10,2.69
27-10-2024 11:00,11,6,17,1,24,0,20,4.66
27-10-2024 12:00,12,6,12,0,25,0,12,3.76
27-10-2024 13:00,13,6,15,0,48,0,15,2.29
27-10-2024 14:00,14,6,16,0,5,0,16,3.48
27-10-2024 15:00,15,6,20,0,25,0,20,4.91
27-10-2024 16:00,16,6,29,0,64,0,29,4
27-10-2024 17:00,17,6,23,0,42,0,23,4.59
27-10-2024 18:00,18,6,26,2,80,0,18,3.73
27-10-2024 19:00,19,6,9,0,22,0,9,2.51
27-10-2024 20:00,20,6,18,2,25,0,13,3.73
27-10-2024 21:00,21,6,9,1,8,0,11,2.45
27-10-2024 22:00,22,6,1,1,86,0,1,2
27-10-2024 23:00,23,6,2,0,31,0,2,3.3
28-10-2024 00:00,0,0,0,1,14,0,0,2.47
28-10-2024 01:00,1,0,5,0,50,0,5,2.52
28-10-2024 02:00,2,0,4,2,87,0,3,3.24
28-10-2024 03:00,3,0,2,0,83,0,2,2.29
28-10-2024 04:00,4,0,4,0,60,0,4,2.95
28-10-2024 05:00,5,0,12,2,51,0,8,2.99
28-10-2024 06:00,6,0,15,0,18,0,15,2.92
28-10-2024 07:00,7,0,25,2,86,0,20,3.93
28-10-2024 08:00,8,0,25,0,73,0,25,4.8
28-10-2024 09:00,9,0,26,0,70,0,26,4.71
28-10-2024 10:00,10,0,15,0,41,0,15,2.22
28-10-2024 11:00,11,0,14,0,1,0,14,2.25
28-10-2024 12:00,12,0,15,0,52,0,15,3.32
28-10-2024 13:00,13,0,10,0,88,0,12,3.43
28-10-2024 14:00,14,0,13,0,46,0,13,3.84
28-10-2024 15:00,15,0,23,2,89,0,19,3.8
28-10-2024 16:00,16,0,31,0,24,0,31,4.08
28-10-2024 17:00,17,0,29,1,7,0,35,5.54
28-10-2024 18:00,18,0,25,1,31,0,30,4.42
28-10-2024 19:00,19,0,12,0,16,0,12,3.43
28-10-2024 20:00,20,0,12,0,40,0,12,2.96
28-10-2024 21:00,21,0,17,0,26,0,17,4.56
28-10-2024 22:00,22,0,6,0,35,0,6,2.65
28-10-2024 23:00,23,0,5,0,70,0,5,2.55
29-10-2024 00:00,0,1,2,0,21,0,2,2.75
29-10-2024 01:00,1,1,1,0,84,0,1,2
29-10-2024 02:00,2,1,8,0,63,0,8,2.39
29-10-2024 03:00,3,1,5,2,87,0,4,2.12
29-10-2024 04:00,4,1,5,1,10,0,6,2
29-10-2024 05:00,5,1,13,1,30,0,16,3.71
29-10-2024 06:00,6,1,13,0,39,0,13,3.08
29-10-2024 07:00,7,1,23,0,50,0,23,4.88
29-10-2024 08:00,8,1,22,0,17,0,22,4.39
29-10-2024 09:00,9,1,18,0,64,0,18,3.92
29-10-2024 10:00,10,1,22,0,44,0,22,4.68
29-10-2024 11:00,11,1,12,0,62,0,12,2.22
29-10-2024 12:00,12,1,14,0,37,0,14,4.52
29-10-2024 13:00,13,1,14,0,37,0,14,3.56
29-10-2024 14:00,14,1,10,2,10,0,7,2.65
29-10-2024 15:00,15,1,15,1,27,0,18,4.24
29-10-2024 16:00,16,1,28,0,86,0,32,5.1
29-10-2024 17:00,17,1,34,0,84,0,39,6.22
29-10-2024 18:00,18,1,30,0,18,0,30,5.35
29-10-2024 19:00,19,1,11,0,51,0,11,2
29-10-2024 20:00,20,1,14,1,78,0,17,3.33
29-10-2024 21:00,21,1,14,1,18,0,17,3.39
29-10-2024 22:00,22,1,2,1,61,0,2,3.39
29-10-2024 23:00,23,1,4,0,63,0,4,3.39
30-10-2024 00:00,0,2,0,1,57,0,0,2
30-10-2024 01:00,1,2,1,1,90,0,1,2
30-10-2024 02:00,2,2,3,0,71,0,3,2.75
30-10-2024 03:00,3,2,2,0,17,0,2,2
30-10-2024 04:00,4,2,4,1,82,0,6,2.82
30-10-2024 05:00,5,2,15,0,58,0,15,2.79
30-10-2024 06:00,6,2,12,0,78,0,12,3.17
30-10-2024 07:00,7,2,22,0,47,0,22,4.14
30-10-2024 08:00,8,2,32,0,27,0,32,4.97
30-10-2024 09:00,9,2,31,0,92,0,36,6.17
30-10-2024 10:00,10,2,12,0,91,0,14,3.09
30-10-2024 11:00,11,2,23,0,46,0,23,4.1
30-10-2024 12:00,12,2,19,0,55,0,19,4.32
30-10-2024 13:00,13,2,16,0,50,0,16,2.69
30-10-2024 14:00,14,2,8,0,19,0,8,3.25
30-10-2024 15:00,15,2,14,0,70,0,14,3.59
30-10-2024 16:00,16,2,41,0,9,0,41,6.39
30-10-2024 17:00,17,2,30,0,29,0,30,4.59
30-10-2024 18:00,18,2,29,0,97,0,33,4.49
30-10-2024 19:00,19,2,14,0,79,0,14,3.22
30-10-2024 20:00,20,2,15,0,96,0,17,3.28
30-10-2024 21:00,21,2,14,0,96,0,16,4.81
30-10-2024 22:00,22,2,5,1,20,0,6,3
30-10-2024 23:00,23,2,4,0,52,0,4,2.15
31-10-2024 00:00,0,3,3,0,45,0,3,2.3
31-10-2024 01:00,1,3,2,0,76,0,2,2.57
31-10-2024 02:00,2,3,6,0,60,0,6,2.33
31-10-2024 03:00,3,3,4,0,48,0,4,2.18
31-10-2024 04:00,4,3,3,2,93,0,2,2.51
31-10-2024 05:00,5,3,21,0,53,0,21,3.89
31-10-2024 06:00,6,3,10,1,99,0,14,3.74
31-10-2024 07:00,7,3,34,0,97,0,39,5.67
31-10-2024 08:00,8,3,30,0,33,0,30,5.01
31-10-2024 09:00,9,3,21,0,97,0,24,3.55
31-10-2024 10:00,10,3,18,1,17,0,22,4.3
31-10-2024 11:00,11,3,18,0,50,0,18,3.75
31-10-2024 12:00,12,3,17,0,10,0,17,4.37
31-10-2024 13:00,13,3,11,0,74,0,11,3.84
31-10-2024 14:00,14,3,17,0,56,0,17,4.34
31-10-2024 15:00,15,3,10,0,63,0,10,2.23
31-10-2024 16:00,16,3,20,0,72,0,20,4.13
31-10-2024 17:00,17,3,31,0,80,0,31,4.98
31-10-2024 18:00,18,3,23,0,61,0,23,4.18
31-10-2024 19:00,19,3,10,0,6,0,10,3.16
31-10-2024 20:00,20,3,12,1,69,0,14,3.46
31-10-2024 21:00,21,3,16,0,75,0,16,3.65
31-10-2024 22:00,22,3,2,0,50,0,2,2.72
31-10-2024 23:00,23,3,2,0,55,0,2,2.92
01-11-2024 00:00,0,4,6,2,63,0,4,2.97
01-11-2024 01:00,1,4,3,2,71,0,2,2.19
01-11-2024 02:00,2,4,3,2,64,0,2,2.4
01-11-2024 03:00,3,4,4,0,14,0,4,2.21
01-11-2024 04:00,4,4,5,0,63,0,5,2.95
01-11-2024 05:00,5,4,18,2,62,0,13,3.5
01-11-2024 06:00,6,4,16,1,6,0,19,3.41
01-11-2024 07:00,7,4,20,1,2,0,24,4.94
01-11-2024 08:00,8,4,26,1,98,0,36,5.45
01-11-2024 09:00,9,4,23,0,55,0,23,3.41
01-11-2024 10:00,10,4,13,2,3,0,9,3.07
01-11-2024 11:00,11,4,13,0,20,0,13,2.64
01-11-2024 12:00,12,4,18,2,83,0,14,4.33
01-11-2024 13:00,13,4,13,0,5,0,13,2.96
01-11-2024 14:00,14,4,19,0,16,0,19,4.53
01-11-2024 15:00,15,4,11,1,35,0,13,3.56
01-11-2024 16:00,16,4,27,0,55,0,27,4.63
01-11-2024 17:00,17,4,29,1,41,0,35,5.72
01-11-2024 18:00,18,4,28,0,65,0,28,4.35
01-11-2024 19:00,19,4,13,2,6,0,9,3.29
01-11-2024 20:00,20,4,19,0,43,0,19,4.03
01-11-2024 21:00,21,4,14,0,73,0,14,2.72
01-11-2024 22:00,22,4,3,0,37,0,3,2
01-11-2024 23:00,23,4,3,1,55,0,4,2.5
02-11-2024 00:00,0,5,9,0,28,0,9,3.13
02-11-2024 01:00,1,5,5,0,80,0,5,2.77
02-11-2024 02:00,2,5,5,1,10,0,6,2.92
02-11-2024 03:00,3,5,7,0,69,0,7,3.18
02-11-2024 04:00,4,5,1,0,51,0,1,2.98
02-11-2024 05:00,5,5,12,2,75,0,8,2.88
02-11-2024 06:00,6,5,13,0,29,0,13,2.61
02-11-2024 07:00,7,5,22,1,54,0,26,4.27
02-11-2024 08:00,8,5,27,0,65,0,27,4.02
02-11-2024 09:00,9,5,23,0,24,0,23,4.6
02-11-2024 10:00,10,5,12,2,89,0,10,2
02-11-2024 11:00,11,5,17,0,42,0,17,4.21
02-11-2024 12:00,12,5,16,0,28,0,16,3.31
02-11-2024 13:00,13,5,19,0,45,0,19,3.99
02-11-2024 14:00,14,5,18,0,92,0,21,5.22
02-11-2024 15:00,15,5,10,0,26,0,10,3.02
02-11-2024 16:00,16,5,41,2,58,0,29,5.15
02-11-2024 17:00,17,5,29,1,21,0,35,4.77
02-11-2024 18:00,18,5,28,0,62,0,28,4.62
02-11-2024 19:00,19,5,15,0,69,0,15,3.69
02-11-2024 20:00,20,5,15,1,5,0,18,4.59
02-11-2024 21:00,21,5,16,0,48,0,16,3.64
02-11-2024 22:00,22,5,7,0,14,0,7,2.94
02-11-2024 23:00,23,5,6,0,84,0,7,2.2
03-11-2024 00:00,0,6,5,2,66,0,4,2
03-11-2024 01:00,1,6,0,0,2,0,0,2
03-11-2024 02:00,2,6,4,0,35,0,4,3.11
03-11-2024 03:00,3,6,1,2,76,0,1,2
03-11-2024 04:00,4,6,3,0,23,0,3,2
03-11-2024 05:00,5,6,13,0,18,0,13,2.6
03-11-2024 06:00,6,6,16,1,3,0,19,3.42
03-11-2024 07:00,7,6,28,0,31,0,28,4.27
03-11-2024 08:00,8,6,21,1,35,0,25,3.96
03-11-2024 09:00,9,6,22,0,85,0,25,4.25
03-11-2024 10:00,10,6,18,0,35,0,18,3.18
03-11-2024 11:00,11,6,16,0,57,0,16,4.25
03-11-2024 12:00,12,6,22,0,12,0,22,4.04
03-11-2024 13:00,13,6,15,1,93,0,21,4.32
03-11-2024 14:00,14,6,20,0,18,0,20,4.44
03-11-2024 15:00,15,6,18,0,80,0,18,4.05
03-11-2024 16:00,16,6,27,2,58,0,19,3.68
03-11-2024 17:00,17,6,32,1,22,0,38,5.4
03-11-2024 18:00,18,6,28,0,64,0,28,4.79
03-11-2024 19:00,19,6,17,1,14,0,20,3.89
03-11-2024 20:00,20,6,6,0,48,0,6,2.32
03-11-2024 21:00,21,6,10,0,36,0,10,3.16
03-11-2024 22:00,22,6,4,0,51,0,4,2.48
03-11-2024 23:00,23,6,6,0,19,0,6,2.06
04-11-2024 00:00,0,0,4,2,79,0,3,2.9
04-11-2024 01:00,1,0,6,0,47,0,6,3.78
04-11-2024 02:00,2,0,5,2,83,0,4,2.24
04-11-2024 03:00,3,0,10,0,44,0,10,2.12
04-11-2024 04:00,4,0,7,0,32,0,7,2.28
04-11-2024 05:00,5,0,17,0,84,0,20,3.75
04-11-2024 06:00,6,0,14,0,17,0,14,3.09
04-11-2024 07:00,7,0,19,1,5,0,23,3.98
04-11-2024 08:00,8,0,30,0,9,0,30,5.28
04-11-2024 09:00,9,0,30,1,72,0,36,5.74
04-11-2024 10:00,10,0,15,0,49,0,15,3.3
04-11-2024 11:00,11,0,14,0,40,0,14,2.84
